Bevölkerung nach Geschlecht und Geburtsland seit 2002 - Wien | Population by sex and country of birth since 2002 - Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;ISO_ALP3;NUMBER
AT13;90000;90000;2021;20210101;1;IRN;8072
AT13;90000;90000;2021;20210101;1;IRQ;4478
AT13;90000;90000;2021;20210101;1;ISL;52
AT13;90000;90000;2021;20210101;1;ISR;1063
AT13;90000;90000;2021;20210101;1;ITA;5840
AT13;90000;90000;2021;20210101;1;JAM;38
AT13;90000;90000;2021;20210101;1;JOR;399
AT13;90000;90000;2021;20210101;1;JPN;516
AT13;90000;90000;2021;20210101;1;KAZ;480
AT13;90000;90000;2021;20210101;1;KEN;188
AT13;90000;90000;2021;20210101;1;KGZ;167
AT13;90000;90000;2021;20210101;1;KHM;107
AT13;90000;90000;2021;20210101;1;KOR;617
AT13;90000;90000;2021;20210101;1;KWT;198
AT13;90000;90000;2021;20210101;1;LAO;32
AT13;90000;90000;2021;20210101;1;LBN;577
AT13;90000;90000;2021;20210101;1;LBR;87
AT13;90000;90000;2021;20210101;1;LBY;343
AT13;90000;90000;2021;20210101;1;LCA;8
AT13;90000;90000;2021;20210101;1;LIE;16
AT13;90000;90000;2021;20210101;1;LKA;283
AT13;90000;90000;2021;20210101;1;LSO;1
AT13;90000;90000;2021;20210101;1;LTU;255
AT13;90000;90000;2021;20210101;1;LUX;395
AT13;90000;90000;2021;20210101;1;LVA;269
AT13;90000;90000;2021;20210101;1;MAC;2
AT13;90000;90000;2021;20210101;1;MAR;469
AT13;90000;90000;2021;20210101;1;MCO;3
AT13;90000;90000;2021;20210101;1;MDA;973
AT13;90000;90000;2021;20210101;1;MDG;22
AT13;90000;90000;2021;20210101;1;MDV;1
AT13;90000;90000;2021;20210101;1;MEX;482
AT13;90000;90000;2021;20210101;1;MKD;6607
AT13;90000;90000;2021;20210101;1;MLI;41
AT13;90000;90000;2021;20210101;1;MLT;28
AT13;90000;90000;2021;20210101;1;MMR;40
AT13;90000;90000;2021;20210101;1;MNE;484
AT13;90000;90000;2021;20210101;1;MNG;254
AT13;90000;90000;2021;20210101;1;MOZ;14
AT13;90000;90000;2021;20210101;1;MRT;16
AT13;90000;90000;2021;20210101;1;MTQ;1
AT13;90000;90000;2021;20210101;1;MUS;23
AT13;90000;90000;2021;20210101;1;MWI;12
AT13;90000;90000;2021;20210101;1;MYS;81
AT13;90000;90000;2021;20210101;1;MYT;1
AT13;90000;90000;2021;20210101;1;NAM;33
AT13;90000;90000;2021;20210101;1;NER;13
AT13;90000;90000;2021;20210101;1;NGA;2571
AT13;90000;90000;2021;20210101;1;NIC;53
AT13;90000;90000;2021;20210101;1;NLD;1020
AT13;90000;90000;2021;20210101;1;NOR;158
AT13;90000;90000;2021;20210101;1;NPL;214
AT13;90000;90000;2021;20210101;1;NZL;114
AT13;90000;90000;2021;20210101;1;OMN;11
AT13;90000;90000;2021;20210101;1;PAK;1943
AT13;90000;90000;2021;20210101;1;PAN;16
AT13;90000;90000;2021;20210101;1;PCN;3
AT13;90000;90000;2021;20210101;1;PER;361
AT13;90000;90000;2021;20210101;1;PHL;3312
AT13;90000;90000;2021;20210101;1;PNG;4
AT13;90000;90000;2021;20210101;1;POL;24340
AT13;90000;90000;2021;20210101;1;PRI;3
AT13;90000;90000;2021;20210101;1;PRK;35
AT13;90000;90000;2021;20210101;1;PRT;677
AT13;90000;90000;2021;20210101;1;PRY;37
AT13;90000;90000;2021;20210101;1;PSE;193
AT13;90000;90000;2021;20210101;1;QAT;22
AT13;90000;90000;2021;20210101;1;REU;3
AT13;90000;90000;2021;20210101;1;ROU;17365
AT13;90000;90000;2021;20210101;1;RUS;7640
AT13;90000;90000;2021;20210101;1;RWA;65
AT13;90000;90000;2021;20210101;1;SAU;305
AT13;90000;90000;2021;20210101;1;SDN;323
AT13;90000;90000;2021;20210101;1;SEN;135
AT13;90000;90000;2021;20210101;1;SGP;71
AT13;90000;90000;2021;20210101;1;SLB;1
AT13;90000;90000;2021;20210101;1;SLE;90
AT13;90000;90000;2021;20210101;1;SLV;27
AT13;90000;90000;2021;20210101;1;SMR;1
AT13;90000;90000;2021;20210101;1;SOM;1701
AT13;90000;90000;2021;20210101;1;SRB;42480
AT13;90000;90000;2021;20210101;1;STP;1
AT13;90000;90000;2021;20210101;1;SUR;5
AT13;90000;90000;2021;20210101;1;SVK;5870
AT13;90000;90000;2021;20210101;1;SVN;1619
AT13;90000;90000;2021;20210101;1;SWE;550
AT13;90000;90000;2021;20210101;1;SWZ;7
AT13;90000;90000;2021;20210101;1;SYC;2
AT13;90000;90000;2021;20210101;1;SYR;15651
AT13;90000;90000;2021;20210101;1;TCD;6
AT13;90000;90000;2021;20210101;1;TGO;70
AT13;90000;90000;2021;20210101;1;THA;324
AT13;90000;90000;2021;20210101;1;TJK;216
AT13;90000;90000;2021;20210101;1;TKM;37
AT13;90000;90000;2021;20210101;1;TLS;3
AT13;90000;90000;2021;20210101;1;TON;1
AT13;90000;90000;2021;20210101;1;TTO;21
AT13;90000;90000;2021;20210101;1;TUN;1631
AT13;90000;90000;2021;20210101;1;TUR;34366
AT13;90000;90000;2021;20210101;1;TUV;1
AT13;90000;90000;2021;20210101;1;TWN;337
AT13;90000;90000;2021;20210101;1;TZA;48
AT13;90000;90000;2021;20210101;1;UGA;69
AT13;90000;90000;2021;20210101;1;UKR;2918
AT13;90000;90000;2021;20210101;1;URY;78
AT13;90000;90000;2021;20210101;1;USA;2925
AT13;90000;90000;2021;20210101;1;UZB;394
AT13;90000;90000;2021;20210101;1;VCT;2
AT13;90000;90000;2021;20210101;1;VEN;331
AT13;90000;90000;2021;20210101;1;VGB;1
AT13;90000;90000;2021;20210101;1;VNM;740
AT13;90000;90000;2021;20210101;1;VUT;2
AT13;90000;90000;2021;20210101;1;WSM;1
AT13;90000;90000;2021;20210101;1;XKS;4902
AT13;90000;90000;2021;20210101;1;XXX;1515
AT13;90000;90000;2021;20210101;1;YEM;165
AT13;90000;90000;2021;20210101;1;ZAF;477
AT13;90000;90000;2021;20210101;1;ZMB;26
AT13;90000;90000;2021;20210101;1;ZWE;78
AT13;90000;90000;2021;20210101;2;AFG;7644
AT13;90000;90000;2021;20210101;2;AGO;93
AT13;90000;90000;2021;20210101;2;ALA;1
AT13;90000;90000;2021;20210101;2;ALB;1159
AT13;90000;90000;2021;20210101;2;AND;1
AT13;90000;90000;2021;20210101;2;ANT;3
AT13;90000;90000;2021;20210101;2;ARE;144
AT13;90000;90000;2021;20210101;2;ARG;447
AT13;90000;90000;2021;20210101;2;ARM;640
AT13;90000;90000;2021;20210101;2;ATG;4
AT13;90000;90000;2021;20210101;2;AUS;452
AT13;90000;90000;2021;20210101;2;AUT;619060
AT13;90000;90000;2021;20210101;2;AZE;326
AT13;90000;90000;2021;20210101;2;BDI;21
AT13;90000;90000;2021;20210101;2;BEL;556
AT13;90000;90000;2021;20210101;2;BEN;16
AT13;90000;90000;2021;20210101;2;BFA;44
AT13;90000;90000;2021;20210101;2;BGD;1020
AT13;90000;90000;2021;20210101;2;BGR;10428
AT13;90000;90000;2021;20210101;2;BHR;13
AT13;90000;90000;2021;20210101;2;BHS;3
AT13;90000;90000;2021;20210101;2;BIH;24036
AT13;90000;90000;2021;20210101;2;BLR;702
AT13;90000;90000;2021;20210101;2;BLZ;4
AT13;90000;90000;2021;20210101;2;BMU;1
AT13;90000;90000;2021;20210101;2;BOL;154
AT13;90000;90000;2021;20210101;2;BRA;1400
AT13;90000;90000;2021;20210101;2;BRB;2
AT13;90000;90000;2021;20210101;2;BRN;2
AT13;90000;90000;2021;20210101;2;BTN;4
AT13;90000;90000;2021;20210101;2;BWA;7
AT13;90000;90000;2021;20210101;2;CAF;3
AT13;90000;90000;2021;20210101;2;CAN;566
AT13;90000;90000;2021;20210101;2;CHE;1898
AT13;90000;90000;2021;20210101;2;CHL;461
AT13;90000;90000;2021;20210101;2;CHN;5936
AT13;90000;90000;2021;20210101;2;CIV;83
AT13;90000;90000;2021;20210101;2;CMR;98
AT13;90000;90000;2021;20210101;2;COD;277
AT13;90000;90000;2021;20210101;2;COG;72
AT13;90000;90000;2021;20210101;2;COL;700
AT13;90000;90000;2021;20210101;2;CPV;17
AT13;90000;90000;2021;20210101;2;CRI;56
AT13;90000;90000;2021;20210101;2;CUB;274
AT13;90000;90000;2021;20210101;2;CYM;2
AT13;90000;90000;2021;20210101;2;CYP;97
AT13;90000;90000;2021;20210101;2;CZE;8167
AT13;90000;90000;2021;20210101;2;DEU;28777
AT13;90000;90000;2021;20210101;2;DJI;1
AT13;90000;90000;2021;20210101;2;DMA;11
AT13;90000;90000;2021;20210101;2;DNK;273
AT13;90000;90000;2021;20210101;2;DOM;383
AT13;90000;90000;2021;20210101;2;DZA;266
AT13;90000;90000;2021;20210101;2;ECU;214
AT13;90000;90000;2021;20210101;2;EGY;3699
AT13;90000;90000;2021;20210101;2;ERI;83
AT13;90000;90000;2021;20210101;2;ESH;1
AT13;90000;90000;2021;20210101;2;ESP;1726
AT13;90000;90000;2021;20210101;2;EST;217
AT13;90000;90000;2021;20210101;2;ETH;321
AT13;90000;90000;2021;20210101;2;FIN;473
AT13;90000;90000;2021;20210101;2;FJI;5
AT13;90000;90000;2021;20210101;2;FRA;2594
AT13;90000;90000;2021;20210101;2;FSM;1
AT13;90000;90000;2021;20210101;2;GAB;10
AT13;90000;90000;2021;20210101;2;GBR;2039
AT13;90000;90000;2021;20210101;2;GEO;1091
AT13;90000;90000;2021;20210101;2;GHA;394
AT13;90000;90000;2021;20210101;2;GIB;1
AT13;90000;90000;2021;20210101;2;GIN;79
AT13;90000;90000;2021;20210101;2;GMB;74
AT13;90000;90000;2021;20210101;2;GNB;15
AT13;90000;90000;2021;20210101;2;GNQ;2
AT13;90000;90000;2021;20210101;2;GRC;1484
AT13;90000;90000;2021;20210101;2;GRD;4
AT13;90000;90000;2021;20210101;2;GTM;91
AT13;90000;90000;2021;20210101;2;GUY;4
AT13;90000;90000;2021;20210101;2;HKG;144
AT13;90000;90000;2021;20210101;2;HND;44
AT13;90000;90000;2021;20210101;2;HRV;8125
AT13;90000;90000;2021;20210101;2;HTI;21
AT13;90000;90000;2021;20210101;2;HUN;13169
AT13;90000;90000;2021;20210101;2;IDN;409
AT13;90000;90000;2021;20210101;2;IND;4084
AT13;90000;90000;2021;20210101;2;IRL;239
AT13;90000;90000;2021;20210101;2;IRN;6940
AT13;90000;90000;2021;20210101;2;IRQ;2778
AT13;90000;90000;2021;20210101;2;ISL;47
AT13;90000;90000;2021;20210101;2;ISR;796
AT13;90000;90000;2021;20210101;2;ITA;4779
AT13;90000;90000;2021;20210101;2;JAM;50
AT13;90000;90000;2021;20210101;2;JOR;252
AT13;90000;90000;2021;20210101;2;JPN;1213
AT13;90000;90000;2021;20210101;2;KAZ;922
AT13;90000;90000;2021;20210101;2;KEN;371
AT13;90000;90000;2021;20210101;2;KGZ;336
AT13;90000;90000;2021;20210101;2;KHM;141
AT13;90000;90000;2021;20210101;2;KNA;1
AT13;90000;90000;2021;20210101;2;KOR;1020
AT13;90000;90000;2021;20210101;2;KWT;115
AT13;90000;90000;2021;20210101;2;LAO;38
AT13;90000;90000;2021;20210101;2;LBN;479
AT13;90000;90000;2021;20210101;2;LBR;17
AT13;90000;90000;2021;20210101;2;LBY;272
AT13;90000;90000;2021;20210101;2;LCA;4
AT13;90000;90000;2021;20210101;2;LIE;16
AT13;90000;90000;2021;20210101;2;LKA;268
AT13;90000;90000;2021;20210101;2;LSO;1
AT13;90000;90000;2021;20210101;2;LTU;492
AT13;90000;90000;2021;20210101;2;LUX;319
AT13;90000;90000;2021;20210101;2;LVA;430
AT13;90000;90000;2021;20210101;2;MAC;2
AT13;90000;90000;2021;20210101;2;MAR;470
AT13;90000;90000;2021;20210101;2;MCO;4
AT13;90000;90000;2021;20210101;2;MDA;1292
AT13;90000;90000;2021;20210101;2;MDG;29
AT13;90000;90000;2021;20210101;2;MDV;1
AT13;90000;90000;2021;20210101;2;MEX;635
AT13;90000;90000;2021;20210101;2;MKD;6144
AT13;90000;90000;2021;20210101;2;MLI;24
AT13;90000;90000;2021;20210101;2;MLT;30
AT13;90000;90000;2021;20210101;2;MMR;31
AT13;90000;90000;2021;20210101;2;MNE;502
AT13;90000;90000;2021;20210101;2;MNG;614
AT13;90000;90000;2021;20210101;2;MOZ;19
AT13;90000;90000;2021;20210101;2;MRT;1
AT13;90000;90000;2021;20210101;2;MUS;26
AT13;90000;90000;2021;20210101;2;MWI;9
AT13;90000;90000;2021;20210101;2;MYS;134
AT13;90000;90000;2021;20210101;2;NAM;41
AT13;90000;90000;2021;20210101;2;NER;11
AT13;90000;90000;2021;20210101;2;NGA;1747
AT13;90000;90000;2021;20210101;2;NIC;78
AT13;90000;90000;2021;20210101;2;NIU;1
AT13;90000;90000;2021;20210101;2;NLD;831
AT13;90000;90000;2021;20210101;2;NOR;182
AT13;90000;90000;2021;20210101;2;NPL;187
AT13;90000;90000;2021;20210101;2;NZL;82
AT13;90000;90000;2021;20210101;2;OMN;11
AT13;90000;90000;2021;20210101;2;PAK;1154
AT13;90000;90000;2021;20210101;2;PAN;15
AT13;90000;90000;2021;20210101;2;PCN;1
AT13;90000;90000;2021;20210101;2;PER;616
AT13;90000;90000;2021;20210101;2;PHL;5661
AT13;90000;90000;2021;20210101;2;PNG;8
AT13;90000;90000;2021;20210101;2;POL;24803
AT13;90000;90000;2021;20210101;2;PRI;1
AT13;90000;90000;2021;20210101;2;PRK;42
AT13;90000;90000;2021;20210101;2;PRT;479
AT13;90000;90000;2021;20210101;2;PRY;56
AT13;90000;90000;2021;20210101;2;PSE;118
AT13;90000;90000;2021;20210101;2;QAT;15
AT13;90000;90000;2021;20210101;2;ROU;20157
AT13;90000;90000;2021;20210101;2;RUS;11526
AT13;90000;90000;2021;20210101;2;RWA;59
AT13;90000;90000;2021;20210101;2;SAU;234
AT13;90000;90000;2021;20210101;2;SDN;185
AT13;90000;90000;2021;20210101;2;SEN;70
AT13;90000;90000;2021;20210101;2;SGP;92
AT13;90000;90000;2021;20210101;2;SLB;1
AT13;90000;90000;2021;20210101;2;SLE;37
AT13;90000;90000;2021;20210101;2;SLV;46
AT13;90000;90000;2021;20210101;2;SMR;2
AT13;90000;90000;2021;20210101;2;SOM;1328
AT13;90000;90000;2021;20210101;2;SRB;47322
AT13;90000;90000;2021;20210101;2;SUR;10
AT13;90000;90000;2021;20210101;2;SVK;10969
AT13;90000;90000;2021;20210101;2;SVN;2027
AT13;90000;90000;2021;20210101;2;SWE;625
AT13;90000;90000;2021;20210101;2;SWZ;10
AT13;90000;90000;2021;20210101;2;SYC;6
AT13;90000;90000;2021;20210101;2;SYR;10869
AT13;90000;90000;2021;20210101;2;TCD;2
AT13;90000;90000;2021;20210101;2;TGO;43
AT13;90000;90000;2021;20210101;2;THA;1472
AT13;90000;90000;2021;20210101;2;TJK;223
AT13;90000;90000;2021;20210101;2;TKM;95
AT13;90000;90000;2021;20210101;2;TLS;12
AT13;90000;90000;2021;20210101;2;TON;5
AT13;90000;90000;2021;20210101;2;TTO;21
AT13;90000;90000;2021;20210101;2;TUN;934
AT13;90000;90000;2021;20210101;2;TUR;31362
AT13;90000;90000;2021;20210101;2;TWN;544
AT13;90000;90000;2021;20210101;2;TZA;51
AT13;90000;90000;2021;20210101;2;UGA;81
AT13;90000;90000;2021;20210101;2;UKR;5585
AT13;90000;90000;2021;20210101;2;URY;83
AT13;90000;90000;2021;20210101;2;USA;2975
AT13;90000;90000;2021;20210101;2;UZB;493
AT13;90000;90000;2021;20210101;2;VCT;1
AT13;90000;90000;2021;20210101;2;VEN;427
AT13;90000;90000;2021;20210101;2;VNM;942
AT13;90000;90000;2021;20210101;2;VUT;4
AT13;90000;90000;2021;20210101;2;WLF;1
AT13;90000;90000;2021;20210101;2;XKS;4287
AT13;90000;90000;2021;20210101;2;XXX;1111
AT13;90000;90000;2021;20210101;2;YEM;129
AT13;90000;90000;2021;20210101;2;ZAF;515
AT13;90000;90000;2021;20210101;2;ZMB;31
AT13;90000;90000;2021;20210101;2;ZWE;72
AT13;90000;90000;2022;20220101;1;ABW;2
AT13;90000;90000;2022;20220101;1;AFG;13028
AT13;90000;90000;2022;20220101;1;AGO;108
AT13;90000;90000;2022;20220101;1;ALA;1
AT13;90000;90000;2022;20220101;1;ALB;1173
AT13;90000;90000;2022;20220101;1;AND;1
AT13;90000;90000;2022;20220101;1;ANT;3
AT13;90000;90000;2022;20220101;1;ARE;153
AT13;90000;90000;2022;20220101;1;ARG;498
AT13;90000;90000;2022;20220101;1;ARM;484
AT13;90000;90000;2022;20220101;1;AUS;522
AT13;90000;90000;2022;20220101;1;AUT;589291
AT13;90000;90000;2022;20220101;1;AZE;318
AT13;90000;90000;2022;20220101;1;BDI;20
AT13;90000;90000;2022;20220101;1;BEL;601
AT13;90000;90000;2022;20220101;1;BEN;30
AT13;90000;90000;2022;20220101;1;BFA;58
AT13;90000;90000;2022;20220101;1;BGD;1623
AT13;90000;90000;2022;20220101;1;BGR;8729
AT13;90000;90000;2022;20220101;1;BHR;4
AT13;90000;90000;2022;20220101;1;BHS;7
AT13;90000;90000;2022;20220101;1;BIH;22379
AT13;90000;90000;2022;20220101;1;BLR;357
AT13;90000;90000;2022;20220101;1;BMU;4
AT13;90000;90000;2022;20220101;1;BOL;128
AT13;90000;90000;2022;20220101;1;BRA;1016
AT13;90000;90000;2022;20220101;1;BRB;4
AT13;90000;90000;2022;20220101;1;BRN;4
AT13;90000;90000;2022;20220101;1;BTN;5
AT13;90000;90000;2022;20220101;1;BWA;7
AT13;90000;90000;2022;20220101;1;CAF;5
AT13;90000;90000;2022;20220101;1;CAN;536
AT13;90000;90000;2022;20220101;1;CCK;1
AT13;90000;90000;2022;20220101;1;CHE;1732
AT13;90000;90000;2022;20220101;1;CHL;410
AT13;90000;90000;2022;20220101;1;CHN;4491
AT13;90000;90000;2022;20220101;1;CIV;119
AT13;90000;90000;2022;20220101;1;CMR;138
AT13;90000;90000;2022;20220101;1;COD;284
AT13;90000;90000;2022;20220101;1;COG;103
AT13;90000;90000;2022;20220101;1;COL;617
AT13;90000;90000;2022;20220101;1;CPV;10
AT13;90000;90000;2022;20220101;1;CRI;56
AT13;90000;90000;2022;20220101;1;CUB;243
AT13;90000;90000;2022;20220101;1;CYM;1
AT13;90000;90000;2022;20220101;1;CYP;110
AT13;90000;90000;2022;20220101;1;CZE;4471
AT13;90000;90000;2022;20220101;1;DEU;28161
AT13;90000;90000;2022;20220101;1;DJI;4
AT13;90000;90000;2022;20220101;1;DMA;7
AT13;90000;90000;2022;20220101;1;DNK;251
AT13;90000;90000;2022;20220101;1;DOM;251
AT13;90000;90000;2022;20220101;1;DZA;630
AT13;90000;90000;2022;20220101;1;ECU;185
AT13;90000;90000;2022;20220101;1;EGY;5854
AT13;90000;90000;2022;20220101;1;ERI;117
AT13;90000;90000;2022;20220101;1;ESH;1
AT13;90000;90000;2022;20220101;1;ESP;1731
AT13;90000;90000;2022;20220101;1;EST;85
AT13;90000;90000;2022;20220101;1;ETH;266
AT13;90000;90000;2022;20220101;1;FIN;223
AT13;90000;90000;2022;20220101;1;FJI;4
AT13;90000;90000;2022;20220101;1;FRA;2411
AT13;90000;90000;2022;20220101;1;GAB;12
AT13;90000;90000;2022;20220101;1;GBR;2798
AT13;90000;90000;2022;20220101;1;GEO;721
AT13;90000;90000;2022;20220101;1;GHA;565
AT13;90000;90000;2022;20220101;1;GIB;3
AT13;90000;90000;2022;20220101;1;GIN;174
AT13;90000;90000;2022;20220101;1;GMB;344
AT13;90000;90000;2022;20220101;1;GNB;47
AT13;90000;90000;2022;20220101;1;GNQ;2
AT13;90000;90000;2022;20220101;1;GRC;1742
AT13;90000;90000;2022;20220101;1;GRD;5
AT13;90000;90000;2022;20220101;1;GTM;107
AT13;90000;90000;2022;20220101;1;GUY;6
AT13;90000;90000;2022;20220101;1;HKG;100
AT13;90000;90000;2022;20220101;1;HND;23
AT13;90000;90000;2022;20220101;1;HRV;7326
AT13;90000;90000;2022;20220101;1;HTI;22
AT13;90000;90000;2022;20220101;1;HUN;10406
AT13;90000;90000;2022;20220101;1;IDN;224
AT13;90000;90000;2022;20220101;1;IND;5716
AT13;90000;90000;2022;20220101;1;IRL;388
AT13;90000;90000;2022;20220101;1;IRN;8276
AT13;90000;90000;2022;20220101;1;IRQ;4483
AT13;90000;90000;2022;20220101;1;ISL;51
AT13;90000;90000;2022;20220101;1;ISR;1088
AT13;90000;90000;2022;20220101;1;ITA;6064
AT13;90000;90000;2022;20220101;1;JAM;39
AT13;90000;90000;2022;20220101;1;JOR;393
AT13;90000;90000;2022;20220101;1;JPN;537
AT13;90000;90000;2022;20220101;1;KAZ;500
AT13;90000;90000;2022;20220101;1;KEN;196
AT13;90000;90000;2022;20220101;1;KGZ;175
AT13;90000;90000;2022;20220101;1;KHM;105
AT13;90000;90000;2022;20220101;1;KNA;1
AT13;90000;90000;2022;20220101;1;KOR;621
AT13;90000;90000;2022;20220101;1;KWT;203
AT13;90000;90000;2022;20220101;1;LAO;30
AT13;90000;90000;2022;20220101;1;LBN;606
AT13;90000;90000;2022;20220101;1;LBR;81
AT13;90000;90000;2022;20220101;1;LBY;346
AT13;90000;90000;2022;20220101;1;LCA;7
AT13;90000;90000;2022;20220101;1;LIE;17
AT13;90000;90000;2022;20220101;1;LKA;281
AT13;90000;90000;2022;20220101;1;LSO;1
AT13;90000;90000;2022;20220101;1;LTU;244
AT13;90000;90000;2022;20220101;1;LUX;411
AT13;90000;90000;2022;20220101;1;LVA;259
AT13;90000;90000;2022;20220101;1;MAC;2
AT13;90000;90000;2022;20220101;1;MAR;479
AT13;90000;90000;2022;20220101;1;MCO;4
AT13;90000;90000;2022;20220101;1;MDA;995
AT13;90000;90000;2022;20220101;1;MDG;21
AT13;90000;90000;2022;20220101;1;MEX;511
AT13;90000;90000;2022;20220101;1;MKD;6651
AT13;90000;90000;2022;20220101;1;MLI;44
AT13;90000;90000;2022;20220101;1;MLT;27
AT13;90000;90000;2022;20220101;1;MMR;47
AT13;90000;90000;2022;20220101;1;MNE;486
AT13;90000;90000;2022;20220101;1;MNG;254
AT13;90000;90000;2022;20220101;1;MOZ;12
AT13;90000;90000;2022;20220101;1;MRT;12
AT13;90000;90000;2022;20220101;1;MTQ;1
AT13;90000;90000;2022;20220101;1;MUS;23
AT13;90000;90000;2022;20220101;1;MWI;14
AT13;90000;90000;2022;20220101;1;MYS;80
AT13;90000;90000;2022;20220101;1;MYT;1
AT13;90000;90000;2022;20220101;1;NAM;33
AT13;90000;90000;2022;20220101;1;NER;14
AT13;90000;90000;2022;20220101;1;NGA;2535
AT13;90000;90000;2022;20220101;1;NIC;54
AT13;90000;90000;2022;20220101;1;NLD;1073
AT13;90000;90000;2022;20220101;1;NOR;171
AT13;90000;90000;2022;20220101;1;NPL;210
AT13;90000;90000;2022;20220101;1;NZL;117
AT13;90000;90000;2022;20220101;1;OMN;11
AT13;90000;90000;2022;20220101;1;PAK;1911
AT13;90000;90000;2022;20220101;1;PAN;15
AT13;90000;90000;2022;20220101;1;PCN;4
AT13;90000;90000;2022;20220101;1;PER;401
AT13;90000;90000;2022;20220101;1;PHL;3312
AT13;90000;90000;2022;20220101;1;PNG;3
AT13;90000;90000;2022;20220101;1;POL;24192
AT13;90000;90000;2022;20220101;1;PRI;1
AT13;90000;90000;2022;20220101;1;PRK;34
AT13;90000;90000;2022;20220101;1;PRT;717
AT13;90000;90000;2022;20220101;1;PRY;37
AT13;90000;90000;2022;20220101;1;PSE;207
AT13;90000;90000;2022;20220101;1;QAT;20
AT13;90000;90000;2022;20220101;1;REU;4
AT13;90000;90000;2022;20220101;1;ROU;17706
AT13;90000;90000;2022;20220101;1;RUS;7795
AT13;90000;90000;2022;20220101;1;RWA;64
AT13;90000;90000;2022;20220101;1;SAU;310
AT13;90000;90000;2022;20220101;1;SDN;328
AT13;90000;90000;2022;20220101;1;SEN;136
AT13;90000;90000;2022;20220101;1;SGP;78
AT13;90000;90000;2022;20220101;1;SLB;3
AT13;90000;90000;2022;20220101;1;SLE;85
AT13;90000;90000;2022;20220101;1;SLV;28
AT13;90000;90000;2022;20220101;1;SOM;1760
AT13;90000;90000;2022;20220101;1;SRB;42040
AT13;90000;90000;2022;20220101;1;SUR;6
AT13;90000;90000;2022;20220101;1;SVK;5834
AT13;90000;90000;2022;20220101;1;SVN;1606
AT13;90000;90000;2022;20220101;1;SWE;567
AT13;90000;90000;2022;20220101;1;SWZ;8
AT13;90000;90000;2022;20220101;1;SYC;2
AT13;90000;90000;2022;20220101;1;SYR;19119
AT13;90000;90000;2022;20220101;1;TCD;6
AT13;90000;90000;2022;20220101;1;TGO;71
AT13;90000;90000;2022;20220101;1;THA;341
AT13;90000;90000;2022;20220101;1;TJK;226
AT13;90000;90000;2022;20220101;1;TKM;45
AT13;90000;90000;2022;20220101;1;TLS;3
AT13;90000;90000;2022;20220101;1;TON;1
AT13;90000;90000;2022;20220101;1;TTO;22
AT13;90000;90000;2022;20220101;1;TUN;1637
AT13;90000;90000;2022;20220101;1;TUR;34059
AT13;90000;90000;2022;20220101;1;TUV;1
AT13;90000;90000;2022;20220101;1;TWN;337
AT13;90000;90000;2022;20220101;1;TZA;51
AT13;90000;90000;2022;20220101;1;UGA;73
AT13;90000;90000;2022;20220101;1;UKR;3078
AT13;90000;90000;2022;20220101;1;URY;73
AT13;90000;90000;2022;20220101;1;USA;3026
AT13;90000;90000;2022;20220101;1;UZB;390
AT13;90000;90000;2022;20220101;1;VCT;2
AT13;90000;90000;2022;20220101;1;VEN;356
AT13;90000;90000;2022;20220101;1;VGB;1
AT13;90000;90000;2022;20220101;1;VNM;749
AT13;90000;90000;2022;20220101;1;VUT;2
AT13;90000;90000;2022;20220101;1;WSM;2
AT13;90000;90000;2022;20220101;1;XKS;4913
AT13;90000;90000;2022;20220101;1;XXX;2560
AT13;90000;90000;2022;20220101;1;YEM;202
AT13;90000;90000;2022;20220101;1;ZAF;507
AT13;90000;90000;2022;20220101;1;ZMB;30
AT13;90000;90000;2022;20220101;1;ZWE;78
AT13;90000;90000;2022;20220101;2;AFG;8209
AT13;90000;90000;2022;20220101;2;AGO;91
AT13;90000;90000;2022;20220101;2;ALA;1
AT13;90000;90000;2022;20220101;2;ALB;1270
AT13;90000;90000;2022;20220101;2;AND;1
AT13;90000;90000;2022;20220101;2;ANT;3
AT13;90000;90000;2022;20220101;2;ARE;158
AT13;90000;90000;2022;20220101;2;ARG;486
AT13;90000;90000;2022;20220101;2;ARM;656
AT13;90000;90000;2022;20220101;2;ASM;1
AT13;90000;90000;2022;20220101;2;ATG;4
AT13;90000;90000;2022;20220101;2;AUS;440
AT13;90000;90000;2022;20220101;2;AUT;616960
AT13;90000;90000;2022;20220101;2;AZE;344
AT13;90000;90000;2022;20220101;2;BDI;21
AT13;90000;90000;2022;20220101;2;BEL;582
AT13;90000;90000;2022;20220101;2;BEN;17
AT13;90000;90000;2022;20220101;2;BFA;44
AT13;90000;90000;2022;20220101;2;BGD;1014
AT13;90000;90000;2022;20220101;2;BGR;10584
AT13;90000;90000;2022;20220101;2;BHR;13
AT13;90000;90000;2022;20220101;2;BHS;2
AT13;90000;90000;2022;20220101;2;BIH;24118
AT13;90000;90000;2022;20220101;2;BLR;766
AT13;90000;90000;2022;20220101;2;BLZ;2
AT13;90000;90000;2022;20220101;2;BMU;1
AT13;90000;90000;2022;20220101;2;BOL;162
AT13;90000;90000;2022;20220101;2;BRA;1468
AT13;90000;90000;2022;20220101;2;BRB;3
AT13;90000;90000;2022;20220101;2;BRN;2
